,Beach,Beach Latitude,Beach Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
688,Playa Herradura,9.65117975,-84.66005027755614,Hacienda Kitchen,9.652731,-84.660273,Restaurant
689,Playa Herradura,9.65117975,-84.66005027755614,Restaurante Arrecife,9.652194327368905,-84.65979198683945,Restaurant
690,Playa Herradura,9.65117975,-84.66005027755614,La Torre,9.652926781843151,-84.65964670030498,Diner
691,Playa Herradura,9.65117975,-84.66005027755614,Sibo Spa,9.653173754820614,-84.65948551345026,Spa
692,Playa Herradura,9.65117975,-84.66005027755614,Cafetería Los Sueños Marriott,9.6533785,-84.659805,Buffet
693,Playa Herradura,9.65117975,-84.66005027755614,Hoyo 19 Marriott Los Sueños,9.65356720254581,-84.65886234586331,Juice Bar
694,Playa Herradura,9.65117975,-84.66005027755614,18th Greene Steak House,9.653709,-84.659153,Steakhouse
695,Playa Herradura,9.65117975,-84.66005027755614,El Galeon,9.652054672830712,-84.66406888850543,Seafood Restaurant
696,Playa Herradura,9.65117975,-84.66005027755614,La Marina Village,9.651652557059526,-84.66452168600397,Shopping Mall
697,Playa Isla Damas,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
698,Playa Isla Damas,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
699,Playa Jacó,9.600515049999998,-84.6210615506194,Jaco Beach House.🌴🌊,9.600286393962419,-84.61992844360611,Surf Spot
700,Playa Jacó,9.600515049999998,-84.6210615506194,Tiki,9.59904893088637,-84.61969284739344,Restaurant
701,Playa Jacó,9.600515049999998,-84.6210615506194,La Paloma Blanca,9.602560044927122,-84.62100223484394,Hotel
702,Playa Jacó,9.600515049999998,-84.6210615506194,Club Del Mar Resort,9.597119671249905,-84.61932485253135,Resort
703,Playa Jacó,9.600515049999998,-84.6210615506194,Jaco Laguna Beach Resort,9.599117025401057,-84.61960807718906,Resort
704,Playa Jacó,9.600515049999998,-84.6210615506194,Club del Sol,9.598614806250255,-84.61781023699844,Hotel
705,Playa Jacó,9.600515049999998,-84.6210615506194,Hotel Catalina,9.601178959141935,-84.62052433188836,Hotel
706,Playa Jacó,9.600515049999998,-84.6210615506194,South Beach,9.603671578523944,-84.62186363526189,Resort
707,Playa Jacó,9.600515049999998,-84.6210615506194,Hotel 9,9.601274809731178,-84.62061408305345,Hotel
708,Playa Jacó,9.600515049999998,-84.6210615506194,Mar Arena,9.6023,-84.620834,Hotel
709,Playa Jacó,9.600515049999998,-84.6210615506194,Calle Hidalgo,9.60329399284179,-84.62134240052431,Waterfront
710,Playa Jacó,9.600515049999998,-84.6210615506194,Cabinas Stefano,9.603616133269147,-84.62044791926411,Hotel
711,Playa Jacó,9.600515049999998,-84.6210615506194,Marisqueria Alta Mar,9.598981944544029,-84.6180608643485,Seafood Restaurant
712,Playa Jacó,9.600515049999998,-84.6210615506194,Arenal Pacifico,9.603808379685088,-84.62175130163102,Hotel
713,Playa Jacó,9.600515049999998,-84.6210615506194,Bar Geckos,9.598830290255373,-84.61795708742318,Bar
714,Playa Jacó,9.600515049999998,-84.6210615506194,South Beach Pacifico,9.604250452139208,-84.62073626071044,Hotel Pool
715,Playa Mata de Limón,9.932353,-84.7214484577186,Restaurante Mar Azul,9.930804095334988,-84.71874291443727,Seafood Restaurant
716,Playa Mata de Limón,9.932353,-84.7214484577186,Restaurante Don Lalo,9.931511683682272,-84.71939222830686,Restaurant
717,Playa Mata de Limón,9.932353,-84.7214484577186,Soda Kathia,9.93118021974585,-84.71915761299645,Breakfast Spot
718,Playa Mata de Limón,9.932353,-84.7214484577186,Cabinas Caldera,9.931643478652694,-84.71955882406021,Hotel
719,Playa Mata de Limón,9.932353,-84.7214484577186,Caldera,9.931544399542206,-84.71950269569514,Port
720,Playa Mata de Limón,9.932353,-84.7214484577186,Restaurant Caldera,9.93156660011171,-84.71936342543046,Seafood Restaurant
721,Playa Mata de Limón,9.932353,-84.7214484577186,bus de caldera 🚍,9.931243338220975,-84.71927818224798,Trail
722,Playa Mata de Limón,9.932353,-84.7214484577186,Playa Hermosa,9.930828581339316,-84.71849748052476,Surf Spot
723,Playa Mantas,9.7069288,-84.66102724814694,Playa Mantas,9.70487472503604,-84.66256729467949,Beach
724,Playa Mantas,9.7069288,-84.66102724814694,Piscina Punta Leona,9.70495042540514,-84.66180095930986,Pool
725,Playa Mantas,9.7069288,-84.66102724814694,Hotel Punta Leona,9.703617617222628,-84.66077916054608,Hotel
726,Playa Mantas,9.7069288,-84.66102724814694,Super Leona,9.705676619677975,-84.66119561982713,Food & Drink Shop
727,Playa Mantas,9.7069288,-84.66102724814694,El Leon Marino,9.705285383258682,-84.66148149031159,Food
728,Playa Mantas,9.7069288,-84.66102724814694,Bar Al Garete,9.705014270578687,-84.66198624075965,Hotel Bar
729,Playa Mantas,9.7069288,-84.66102724814694,Helados Bajo 0,9.704885534236755,-84.66197300869254,Ice Cream Shop
730,Playa Mantas,9.7069288,-84.66102724814694,Cabanas Punta Leona,9.704576603153585,-84.66137540670455,Hotel
731,Playa Mantas,9.7069288,-84.66102724814694,Canchas Tennis Leona,9.704543435111518,-84.66167165461903,Tennis Court
732,Playa Mantas,9.7069288,-84.66102724814694,Disco Punta Leona,9.704783766744248,-84.66276422608193,Nightclub
733,Playa Mantas,9.7069288,-84.66102724814694,Mini Golf Punta Leona,9.703748962833618,-84.66185042417494,Golf Course
734,Playa Mantas,9.7069288,-84.66102724814694,Hotel Y Club Punta Leona,9.703596413955056,-84.66081209363152,Bed & Breakfast
735,Playas Manuel Antonio,9.9762003,-84.8275820644447,Parque Marino,9.97721044099239,-84.8269587135302,Science Museum
736,Playas Manuel Antonio,9.9762003,-84.8275820644447,Soda Macarena,9.975670562342238,-84.83100824347451,Ice Cream Shop
737,Playas Manuel Antonio,9.9762003,-84.8275820644447,Plaza De La Artesanía,9.975663277279994,-84.83183792953048,Shopping Plaza
738,Playas Manuel Antonio,9.9762003,-84.8275820644447,Star Pub,9.977101716344395,-84.83156339907514,Pub
739,Playas Manuel Antonio,9.9762003,-84.8275820644447,Helados Diaz Puntarenas,9.976889274410615,-84.83165582413775,Ice Cream Shop
740,Playas Manuel Antonio,9.9762003,-84.8275820644447,Gugas,9.976393689929019,-84.83183894058362,Seafood Restaurant
741,Playas Manuel Antonio,9.9762003,-84.8275820644447,Mae's Grill,9.977754293896844,-84.82347549496367,BBQ Joint
742,Playas Manuel Antonio,9.9762003,-84.8275820644447,Video STAR,9.977083738267675,-84.83163249402487,Video Store
743,Playas Manuel Antonio,9.9762003,-84.8275820644447,Capitania Puntarenas,9.975644618975924,-84.83170448712823,Historic Site
744,Playas Manuel Antonio,9.9762003,-84.8275820644447,Parque Marino del Pacífico,9.977117489674391,-84.82698927136042,Aquarium
745,Playas Manuel Antonio,9.9762003,-84.8275820644447,Panaderia Quesada,9.97887931381579,-84.8308885882587,Bakery
746,Playas Manuel Antonio,9.9762003,-84.8275820644447,Best Brands Puntarenas,9.978767875676365,-84.83085563970994,Department Store
747,Playas Manuel Antonio,9.9762003,-84.8275820644447,Restaurante El Primero,9.977441848798007,-84.83178060678954,Chinese Restaurant
748,Playas Manuel Antonio,9.9762003,-84.8275820644447,Platinum Fitness Center,9.977568447341115,-84.83119965957023,Gym
749,Playas Manuel Antonio,9.9762003,-84.8275820644447,Restaurante La Felicidad,9.977653258498602,-84.83076994690647,Chinese Restaurant
750,Playas Manuel Antonio,9.9762003,-84.8275820644447,Kiosco Mar del Plata,9.975469769711236,-84.83191648022071,Burger Joint
751,Playas Manuel Antonio,9.9762003,-84.8275820644447,Kiosko Rancho Grande,9.97550655122558,-84.83204612144345,Diner
752,Playas Manuel Antonio,9.9762003,-84.8275820644447,Pacific Fitness,9.97810916289052,-84.8254094099756,Cycle Studio
753,Playas Manuel Antonio,9.9762003,-84.8275820644447,Casa De La Playa,9.977870985141621,-84.82370791471487,Surf Spot
754,Playas Manuel Antonio,9.9762003,-84.8275820644447,Hospital Monseñor Sanabria,9.977399023235519,-84.82337824068031,Pop-Up Shop
755,Playas Manuel Antonio,9.9762003,-84.8275820644447,Imprenta La Violeta,9.978571721401714,-84.82384564333357,Paper / Office Supplies Store
756,Playa Montezuma,9.65749655,-85.06428452816802,Ylang Ylang Beach Resort,9.659443915353004,-85.06180748579317,Resort
757,Playa Montezuma,9.65749655,-85.06428452816802,Cocolores Resto Bar,9.655186477666653,-85.06747674910983,Seafood Restaurant
758,Playa Montezuma,9.65749655,-85.06428452816802,Montezuma Beach,9.654918555353524,-85.06792711383302,Beach
759,Playa Montezuma,9.65749655,-85.06428452816802,Restaurante La Naranja,9.65526042694561,-85.06763805384601,Restaurant
760,Playa Montezuma,9.65749655,-85.06428452816802,Luz En El Cielo,9.65677989471311,-85.06837337893981,Hostel
761,Playa Montezuma,9.65749655,-85.06428452816802,The Bakery Cafe,9.655510396397752,-85.06723030673199,Bakery
762,Playa Montezuma,9.65749655,-85.06428452816802,Orgánico,9.655168968367605,-85.06761612814536,Restaurant
763,Playa Montezuma,9.65749655,-85.06428452816802,Playa Grande,9.657416474989079,-85.06694328950104,Beach
764,Playa Montezuma,9.65749655,-85.06428452816802,Luz De Mono,9.656016612709553,-85.06708682922566,Hotel
765,Playa Montezuma,9.65749655,-85.06428452816802,Bruno's Pizza,9.654992469150915,-85.06765365600586,Pizza Place
766,Playa Montezuma,9.65749655,-85.06428452816802,Chico's,9.654650359455077,-85.06760105867664,Bar
767,Playa Montezuma,9.65749655,-85.06428452816802,El Pargo Feliz,9.655101738171057,-85.0673692774256,Hotel
768,Playa Montezuma,9.65749655,-85.06428452816802,Hotel Luna Llena,9.656358857040223,-85.06837337893981,Hotel
769,Playa Montezuma,9.65749655,-85.06428452816802,Soda El Artesano,9.654998943666959,-85.0677648347266,Latin American Restaurant
770,Playa Montezuma,9.65749655,-85.06428452816802,Super Mamatea,9.654942,-85.067798,Grocery Store
771,Playa Montezuma,9.65749655,-85.06428452816802,Monte Sol,9.654894918714632,-85.06790682897055,Latin American Restaurant
772,Playa Montezuma,9.65749655,-85.06428452816802,Ice Dream Gelato,9.654811563957349,-85.06793218504748,Ice Cream Shop
773,Playa Órganos,9.814823599999999,-84.8983848,playa organos,9.81564570794725,-84.89632332174887,Beach
774,Playa Palma,8.644378999999999,-83.43307844500589,Bar y Restaurante Playa Blanca,8.641940678178173,-83.43477427738893,Beer Garden
775,Playa Palma,8.644378999999999,-83.43307844500589,Playa Blanca de La Palma,8.642183945545352,-83.43561866753355,Beer Garden
776,Playa Palo Seco,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
777,Playa Palo Seco,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
778,Playa Pavones,8.3951665,-83.13752916620182,Playa Pavones,8.394631801434123,-83.13567359333133,Surf Spot
779,Playa Pavones,8.3951665,-83.13752916620182,Café de la Suerte,8.395132,-83.135849,Café
780,Playa Pavones,8.3951665,-83.13752916620182,Bar Restaurante Cabinas Doña Dora,8.394785502744035,-83.13590400105782,Restaurant
781,Playa Pavones,8.3951665,-83.13752916620182,soda la plaza,8.394331437010216,-83.13547984075039,Diner
782,Playa Piñuela,9.099237400000002,-83.68639854258035,Playa Piñuelas,9.099024432073355,-83.6859828269741,Beach
783,Playa Piñuela,9.099237400000002,-83.68639854258035,Marisqueria La Piñuela,9.100125,-83.684746,Seafood Restaurant
784,Playa Pógeres,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
785,Playa Pógeres,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
786,Playa Quizales,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
787,Playa Quizales,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
788,Playa San Josecito (Golfito),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
789,Playa San Josecito (Golfito),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
790,Playa Tambor,9.7457061,-84.9885464,Playa Muertos,9.745020970519269,-84.98804403527691,Beach
791,Playa Tambor,9.7457061,-84.9885464,Restaurante Momos,9.748787442260578,-84.98878548610271,Seafood Restaurant
792,Playa Tárcoles,9.75938975,-84.62798911113678,Playa Muertos,9.745020970519269,-84.98804403527691,Beach
793,Playa Tárcoles,9.75938975,-84.62798911113678,Restaurante Momos,9.748787442260578,-84.98878548610271,Seafood Restaurant
794,Playa Tivives,9.921222300000002,-84.7148891,Playa Caldera,9.920459479136474,-84.71288427933082,Beach
795,Playa Tivives,9.921222300000002,-84.7148891,Caldera,9.9248238344003,-84.71338948993991,Neighborhood
796,Playa Tivives,9.921222300000002,-84.7148891,Restaurante Tabaris,9.92296856356325,-84.71334695251198,Latin American Restaurant
797,Playa Tivives,9.921222300000002,-84.7148891,"Vigorones ""La macha""",9.921550940230517,-84.71314964303392,BBQ Joint
798,Playa Tivives,9.921222300000002,-84.7148891,Puerto Caldera,9.921085632892447,-84.71357320178524,Harbor / Marina
799,Playa Tivives,9.921222300000002,-84.7148891,Rest Bar RocaMar Pto Caldera,9.920797353234592,-84.71328232442502,Beach Bar
800,Playa Tivives,9.921222300000002,-84.7148891,Pollos del Sol,9.922989088469677,-84.71368036675655,Fried Chicken Joint
801,Playa Tivives,9.921222300000002,-84.7148891,Puente Tabaris,9.92296726193074,-84.71325680879673,Bay
802,Playa Tivives,9.921222300000002,-84.7148891,Tábaris Caldera,9.92309,-84.713377,Restaurant
803,Playa Tivives,9.921222300000002,-84.7148891,Playa Caldera,9.923944760080369,-84.71429783721395,Beach
804,Playa Tivives,9.921222300000002,-84.7148891,Linda Mar,9.91927735,-84.7111674,Seafood Restaurant
805,Playa Tivives,9.921222300000002,-84.7148891,Roka Mar Bar & Rest.,9.918645135271879,-84.71207257071711,Seafood Restaurant
806,Playa Uvita,9.15530975,-83.75738881586818,Uvita Waterfall,9.153827855466846,-83.75630463759691,Bathing Area
807,Playa Zancudo,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
808,Playa Zancudo,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
